,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-26.40966104814177,4.670108401612396,16.18520518344058,-11.948906782340837,20.931743560331523,-0.06094496037324362,-21.458874058904154,-15.372502860800697,-110.18568370961563,-70.6966425323108,-101.64823663763539,-78.9367444579668,186.11680784505452,171.5189188670014,-13.26385206036822,27.1731309699592,-11.066630279754417,17.10102333864532,50.40185499833519,9.354754307221551,15.43302908254794,14.5246546409516,-5.062240124763362,7.419173976402847
1,5.608098310801458,-12.346403464817516,-17.55545867364396,-6.099402745282762,-26.59610955158107,-10.705229971221511,1.0287316574756065,-19.503831324483624,-100.26758024950976,8.082470838778168,48.927941239241626,-34.96791737329587,-26.56817108025085,-26.694301970575196,-36.09424211539735,4.220621400881661,-30.266027023374992,-92.24068660073178,-50.90532266366207,-30.04233465823599,-2.3461531584713384,-2.6096880771800515,-2.6774128196477758,12.198921591181552
2,-11.912944745544658,-16.154078219318958,6.753385149968004,12.942921601842473,-9.893428564938517,-2.96572247349278,0.0011428878947536169,-15.014597172859885,92.5663868305227,-45.84125758449901,-42.16478612845199,-81.0086635322823,52.945738005479264,-90.70428855201556,-5.862379802562283,139.83922574710758,-54.05603727108303,26.020245707647977,-137.6820947243255,25.68312418142903,-2.3056874247722234,0.8728062210812438,-22.091891396725586,-15.189841021374162
3,-6.759332883397979,-13.23749591994946,-0.2798563375059168,-2.5824589809296143,-22.088868179761263,3.395874094774258,0.5373739649807135,-16.315165046794597,-56.903410841094846,73.10858021380872,-10.132390194626755,56.608851601618426,-6.196689637016427,-13.843084985855594,-55.946067020602875,-87.63082834184189,11.742583363126657,-9.048190147341566,-36.86360602573367,-34.83972753437007,31.747861610821268,20.614883639158645,-8.500528341290146,-5.974632133554631
4,-11.27970508951875,-25.500345429641193,1.9306398190615355,-4.000322358327264,0.31193086088299504,0.25244694522117683,4.781147614525453,3.4319208140288437,-55.598128516130615,-16.07584641649054,-89.18717957205365,-88.57431846662234,25.154846828445102,-60.440211519633934,-19.162481261615177,66.56436811374424,112.68822757895528,106.85133055707958,52.572468812687866,-35.21863368424898,-34.95004926797206,-0.6806574830893929,-19.938047543786848,0.019704525552174505
5,9.758284924289036,16.24417563285351,-1.2543791406985108,8.825922128080848,-2.601114228462276,-7.155349111554839,8.06938504068386,0.11531814300456075,66.26781415827114,-122.05021007453044,25.898885087490257,-23.28497343277009,-25.971920992179292,15.45548631479707,-42.388856532604926,91.183380759638,5.653762579553288,-52.0335490582911,-10.076947516638434,21.927289552566034,-2.495853847892588,7.884482510152096,13.07111454655051,7.576642704822784
6,0.2764063293547918,-7.106553593989789,-4.70696411503075,19.48696994362468,-20.135241276089154,0.4139198915342399,-27.764761117744698,-21.96572163959116,23.856521796671714,5.234968181502598,34.21366265413476,83.74449902453703,74.32999238610863,-17.02744091320533,119.11490463393024,-9.744050117536528,-54.13468430362393,-74.32199111150197,53.13852808336231,-37.37822334937145,1.6506722556460556,25.512473622609512,25.507901123246103,-2.6508826244889563
7,-7.493355365252764,-6.3618694883380575,40.50345892252304,22.305434595213217,-9.6952502539441,-22.0061048359861,-13.382967908461747,-14.367233057129162,-24.115741779456606,-64.38152085242534,-75.68014634846743,-34.83035500982332,-6.6666169199978365,-171.511844213201,30.31285396957082,80.24857098153572,96.33857632713911,36.708067305876014,-74.47186157760747,-28.282678504472475,-10.1418735709841,18.834743660768265,13.031625296091068,-10.872311643801785
8,5.420025882724882,-9.066023925779469,18.276571932778662,-12.862806946270418,-18.76073442079764,-9.98102819322598,-0.2391995987903719,6.112865805156635,-32.50760197804078,67.10380528035118,120.16288076216716,16.85491811132125,88.62922095028418,86.2516368806993,-41.65696734518276,140.15058041972458,-102.61387220593079,127.96710094205956,9.3297606375805,-15.619561990340413,10.184763072123468,5.245130145709147,13.243997978250775,-2.7618381852825538
9,-6.365032450125581,-9.248970557672472,-33.17075370594705,-3.8440588591260316,9.50655598198151,-6.888808018577636,27.10680168369769,16.97028218388931,5.5665409936815,-130.41931804411456,78.65301878066815,-52.36290583392954,-25.09633961735771,130.1234875890821,71.36883220378847,-18.13075905661281,-64.18494628907496,-115.0466997001687,49.83453304091573,14.50376027247406,12.440608595598677,-14.332480349826174,3.144942786855879,-8.69664362529814
10,-14.758531060610341,-2.4833546846013554,3.5621009240702755,-11.259639492903869,-4.177060959254034,17.48845866995225,-8.548350954589191,3.2505147876440925,24.930896295878913,18.910307587543233,-108.78127871849429,-86.29016346922216,14.071235768215962,-43.394595673295285,85.50883758363983,-36.70523566405719,-3.840981784928468,-110.30721371353715,21.813681134325723,27.78787781590374,6.550498154589275,32.986158179602825,-26.265116707325227,4.0470499436050105
